title,location,bedrooms,bathrooms,garage,price,size,listing_type,source,price_per_sqm,total_rooms,size_category,prop_apartment,prop_house,prop_other,property_type
أرض سكنية بولاية الرستاق الحزم 4/5 موقع مستوي وسط البيوت وقريب من الشا,"Al Rustaq, Al Batinah•",3.0,3.0,2.0,11000.0,58.157278,For Sale,dubizzle,189.142277257199,6.0,Tiny,False,False,True,other
ارض مفتوحة من اربع جهات في موقع مميز في السيب,"Al Seeb, Muscat•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,False,True,other
سكنية زاوية شمال الـــــميناء الاشـــــخرة,"Ja'alan Bani Bu Ali, Al Sharqiya•",3.0,3.0,2.0,13000.0,55.7418,For Sale,dubizzle,233.2181594422857,6.0,Tiny,False,False,True,other
ارضين شبك في العوينات 28 للبيع بشكل عاجل وسعري مغري,"Salalah, Dhofar•",3.0,3.0,2.0,7050.0,118.637131,For Sale,dubizzle,59.42490298420989,6.0,Small,False,False,True,other
للبيع ارض في البريمي,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,5000.0,60.38695,For Sale,dubizzle,82.79934654755705,6.0,Tiny,False,False,True,other
للبيع ارض في البريمي,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,5000.0,55.7418,For Sale,dubizzle,89.6992920931868,6.0,Tiny,False,False,True,other
للبيع منزل في منطقة الحاجر,"Al Amarat, Muscat•",4.0,3.0,2.0,30000.0,65.0321,For Sale,dubizzle,461.31064505067496,7.0,Tiny,False,False,True,other
للبيع ارض في البريمي,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,4100.0,59.643726,For Sale,dubizzle,68.74151356674129,6.0,Tiny,False,False,True,other
منزل للبيع مؤثث ب الكامل ولاية السيب,"Al Seeb, Muscat•",4.0,4.0,2.0,125000.0,54.998576,For Sale,dubizzle,2272.786117226017,8.0,Tiny,False,False,True,other
مكتب تجاري للبيع في الموالح الشمالية شارع الموج,"Al Mawaleh, Muscat•",2.0,2.0,2.0,100000.0,16.258025,For Sale,dubizzle,6150.808600675667,4.0,Tiny,False,False,True,other
للبيع منزل في مسقط (وادي عدي ) 25 الف,"Ruwi, Muscat•",4.0,2.0,2.0,25000.0,13.749644,For Sale,dubizzle,1818.2288937808135,6.0,Tiny,False,False,True,other
ارض للبيع بسعر مميز في الدسر,"Sumail, Al Dakhiliya•",3.0,3.0,2.0,12500.0,60.201144,For Sale,dubizzle,207.6372502157102,6.0,Tiny,False,False,True,other
beauty parlour,"Suwaiq, Al Batinah•",3.0,3.0,2.0,5000.0,27.8709,For Sale,dubizzle,179.3985841863736,6.0,Tiny,False,False,True,other
توين فلا هيكل للبيع,"Al Amarat, Muscat•",3.0,4.0,2.0,50000.0,55.7418,For Sale,dubizzle,896.9929209318681,7.0,Tiny,False,False,True,other
أرض تجاري للبيع,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,5500.0,46.4515,For Sale,dubizzle,118.40306556300656,6.0,Tiny,False,False,True,other
‎مزرعة نموذجية للبيع  بالقرب من سمد الشأن,"Al Qabil, Al Sharqiya•",4.0,4.0,2.0,165000.0,125.00098650000001,For Sale,dubizzle,1319.9895826422137,8.0,Small,False,False,True,other
منزل جديد للبيع مخطط,"Liwa, Al Batinah•",5.0,2.0,2.0,33000.0,44.221828,For Sale,dubizzle,746.2378081702095,7.0,Tiny,False,False,True,other
أرض 630م في المعبيلة مستوية تماماً بواجهة امامية 21متر,"Al Maabilah, Muscat•",3.0,3.0,2.0,57000.0,58.52889,For Sale,dubizzle,973.8780284403139,6.0,Tiny,False,False,True,other
للبيع 4 أراضي شبك  الموقع/  حلة الرديدة بولاية السويق,"Suwaiq, Al Batinah•",3.0,3.0,2.0,6000.0,54.348255,For Sale,dubizzle,110.39912873007606,6.0,Tiny,False,False,True,other
شقة للبيع في الخوض السادسة بالقرب من جامعة السلطان قابوس وواحة المعرفة,"Al Khoud, Muscat•",1.0,2.0,2.0,25000.0,6.224501,For Sale,dubizzle,4016.386213127767,3.0,Tiny,False,False,True,other
فلل للبيع في مجمع اريج السكني (حلبان),"Barka, Al Batinah•",5.0,7.0,2.0,67900.0,18.5806,For Sale,dubizzle,3654.3491598764303,12.0,Tiny,False,False,True,other
بيت للبيع ولاية المصنعة ( الشرس),"Al Masn'a, Al Batinah•",3.0,4.0,2.0,37500.0,58.52889,For Sale,dubizzle,640.7092292370486,7.0,Tiny,False,False,True,other
أنا المالك ارضين كورنر شبك في المحج 5 4 خط من الممشى موقع مميز,"Al Amarat, Muscat•",3.0,3.0,2.0,33000.0,30.193475,For Sale,dubizzle,1092.951374427753,6.0,Tiny,False,False,True,other
للبيع ارض سكنية مفتوحة من جهتين في مجز الكبرى,"Sohar, Al Batinah•",3.0,3.0,2.0,3800.0,55.7418,For Sale,dubizzle,68.17146199082197,6.0,Tiny,False,False,True,other
للبيع استراحه / شاليه او ممكن بيت موقع ممتاز جديدة راقيه جداً حي العاف,"Sumail, Al Dakhiliya•",2.0,3.0,2.0,42000.0,55.7418,For Sale,dubizzle,753.4740535827691,5.0,Tiny,False,False,True,other
Brand new 2 BHK apartment in Ghala.,"Ghala, Muscat•",2.0,3.0,2.0,48000.0,8.825785,For Sale,dubizzle,5438.609710071116,5.0,Tiny,True,False,False,apartment
2 Bedrooms Apartment For Sale in Oman,"Taqah, Dhofar•",2.0,2.0,2.0,220000.0,10.405136,For Sale,dubizzle,21143.404564822602,4.0,Tiny,True,False,False,apartment
4 Bedrooms Villas For Sale in Oman,"Al Sifah, Muscat•",4.0,4.0,2.0,900.0,83.6127,For Sale,dubizzle,10.763915051182416,8.0,Tiny,False,True,False,house
للبيع ارض زراعية في الكريب قريات,"Qurayyat, Muscat•",3.0,3.0,2.0,95000.0,125.00098650000001,For Sale,dubizzle,759.9940021273352,6.0,Small,False,False,True,other
للبيع ارض سكنية في المعبيلة,"Al Maabilah, Muscat•",3.0,3.0,2.0,72000.0,55.7418,For Sale,dubizzle,1291.66980614189,6.0,Tiny,False,False,True,other
للبيع ارض سكنية في مدينة الإعلام,"Qurum, Muscat•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,False,True,other
ارض سكنية للبيع في بوشر,"Bosher, Muscat•",3.0,3.0,2.0,220000.0,92.903,For Sale,dubizzle,2368.0613112601313,6.0,Tiny,False,False,True,other
للبيع ارض سكنية في النهضه,"Al Amarat, Muscat•",3.0,3.0,2.0,50000.0,55.7418,For Sale,dubizzle,896.9929209318681,6.0,Tiny,False,False,True,other
ارض سكني تجاري للبيع في عدن العامرات,"Al Amarat, Muscat•",3.0,3.0,2.0,29000.0,37.1612,For Sale,dubizzle,780.3838412107251,6.0,Tiny,False,False,True,other
للبيع ارض سكني تجاري في المحج,"Al Amarat, Muscat•",3.0,3.0,2.0,80000.0,46.4515,For Sale,dubizzle,1722.2264081891865,6.0,Tiny,False,False,True,other
ارض سكنية تجاريه في العامرات,"Al Amarat, Muscat•",3.0,3.0,2.0,79000.0,55.7418,For Sale,dubizzle,1417.2488150723516,6.0,Tiny,False,False,True,other
للبيع محل في صلاله,"Salalah, Dhofar•",3.0,3.0,2.0,2000.0,11.14836,For Sale,dubizzle,179.3985841863736,6.0,Tiny,False,False,True,other
ارض سكنية للبيع في المعبيلة الجنوبية,"Al Maabilah, Muscat•",3.0,3.0,2.0,56000.0,63.917264,For Sale,dubizzle,876.1326204450803,6.0,Tiny,False,False,True,other
للبيع ارض سكنية في الخوض السادسه,"Al Khoud, Muscat•",3.0,3.0,2.0,85000.0,56.949539,For Sale,dubizzle,1492.5493953515584,6.0,Tiny,False,False,True,other
للبيع ارض سكنية تجارية في الخوض,"Al Khoud, Muscat•",3.0,3.0,2.0,240000.0,97.54814999999999,For Sale,dubizzle,2460.323440270267,6.0,Tiny,False,False,True,other
ارض سكنية للبيع في فلج الشام,"Ansab, Muscat•",3.0,3.0,2.0,115000.0,56.206315,For Sale,dubizzle,2046.0334394809552,6.0,Tiny,False,False,True,other
للبيع ارض سكنية في فلج الشام,"Ansab, Muscat•",3.0,3.0,2.0,120000.0,70.884989,For Sale,dubizzle,1692.8831011033942,6.0,Tiny,False,False,True,other
ارض للبيع في المعبيلة الجنوبية,"Al Maabilah, Muscat•",3.0,3.0,2.0,60000.0,69.67725,For Sale,dubizzle,861.1132040945932,6.0,Tiny,False,False,True,other
للبيع سكنية للبيع في الشخاطيط,"Barka, Al Batinah•",3.0,3.0,2.0,35000.0,55.7418,For Sale,dubizzle,627.8950446523077,6.0,Tiny,False,False,True,other
للبيع ارض سكنية في الانصب,"Ansab, Muscat•",3.0,3.0,2.0,145000.0,74.3224,For Sale,dubizzle,1950.9596030268128,6.0,Tiny,False,False,True,other
ارض سكنية في المعبيلة للبيع,"Al Maabilah, Muscat•",3.0,3.0,2.0,72000.0,55.7418,For Sale,dubizzle,1291.66980614189,6.0,Tiny,False,False,True,other
للبيع أرض زراعية في ولاية العامرات / جحلوت,"Al Amarat, Muscat•",3.0,3.0,2.0,82000.0,125.00098650000001,For Sale,dubizzle,655.9948228888577,6.0,Small,False,False,True,other
للبيع ارض سكنية في صلالة / السعادة,"Salalah, Dhofar•",3.0,3.0,2.0,30000.0,55.7418,For Sale,dubizzle,538.1957525591208,6.0,Tiny,False,False,True,other
للبيع ارض سكني تجاري في ولاية صحم / قصبية آل بريك,"Saham, Al Batinah•",3.0,3.0,2.0,95000.0,125.00098650000001,For Sale,dubizzle,759.9940021273352,6.0,Small,False,False,True,other
للبيع ارض سكنية كورنر في العامرات / مرتفعات 8/1,"Al Amarat, Muscat•",3.0,3.0,2.0,52000.0,61.594689,For Sale,dubizzle,844.2286314652875,6.0,Tiny,False,False,True,other
للبيع شقة في العامرات المحج,"Al Amarat, Muscat•",2.0,3.0,2.0,25000.0,12.07739,For Sale,dubizzle,2069.9836636889263,5.0,Tiny,False,False,True,other
للبيع أرض سكنية في العامرات / عدن,"Al Amarat, Muscat•",3.0,3.0,2.0,14000.0,55.7418,For Sale,dubizzle,251.15801786092305,6.0,Tiny,False,False,True,other
للبيع أرض سكنية في العامرات / الحشية الاولى,"Al Amarat, Muscat•",3.0,3.0,2.0,5500.0,55.7418,For Sale,dubizzle,98.66922130250549,6.0,Tiny,False,False,True,other
للبيع أرض سكنية زاوية في العامرات / مدينة النهضة 5,"Al Amarat, Muscat•",3.0,3.0,2.0,6800.0,55.7418,For Sale,dubizzle,121.99103724673405,6.0,Tiny,False,False,True,other
العامرات الامتداد الأول,"Al Amarat, Muscat•",3.0,3.0,2.0,8200.0,55.7418,For Sale,dubizzle,147.10683903282637,6.0,Tiny,False,False,True,other
ولاية بركاء القريحة 8,"Barka, Al Batinah•",3.0,3.0,2.0,5800.0,55.7418,For Sale,dubizzle,104.0511788280967,6.0,Tiny,False,False,True,other
ولاية بركاء القريحة الثامنة مقابل استراحه قائمه كبيره,"Barka, Al Batinah•",3.0,3.0,2.0,5500.0,55.7418,For Sale,dubizzle,98.66922130250549,6.0,Tiny,False,False,True,other
ولايه المضيبي لشبيكه مع توفر الخدمات وبسعر مميز,"Al Mudaibi, Al Sharqiya•",3.0,3.0,2.0,2500.0,55.7418,For Sale,dubizzle,44.8496460465934,6.0,Tiny,False,False,True,other
العامرات- الحاجر الاولى,"Al Amarat, Muscat•",3.0,3.0,2.0,6900.0,55.7418,For Sale,dubizzle,123.7850230885978,6.0,Tiny,False,False,True,other
المصنعه الماده الثامنه خلف مركز الشرطه مباشره,"Al Masn'a, Al Batinah•",3.0,3.0,2.0,6200.0,55.7418,For Sale,dubizzle,111.22712219555164,6.0,Tiny,False,False,True,other
ولاية مصنعه,"Al Masn'a, Al Batinah•",3.0,3.0,2.0,5500.0,55.7418,For Sale,dubizzle,98.66922130250549,6.0,Tiny,False,False,True,other
For Sale – Fully Equipped Yard in Ghala Industrial Area,"Ghala, Muscat•",3.0,3.0,2.0,4800.0,125.00098650000001,For Sale,dubizzle,38.39969694959167,6.0,Small,False,False,True,other
Beautiful boutique for sale or rent,"Al Seeb, Muscat•",3.0,3.0,2.0,2000.0,8.547076,For Sale,dubizzle,233.99815328657425,6.0,Tiny,False,False,True,other
عدونب مربع ب 191 قريب ازدواجية السلطان قابوس (ريسوت -المغسيل),"Salalah, Dhofar•",3.0,3.0,2.0,10200.0,55.7418,For Sale,dubizzle,182.98655587010109,6.0,Tiny,False,False,True,other
للبيع منزل في منطقة: المعبيلة الجنوبية,"Al Maabilah, Muscat•",4.0,5.0,2.0,52000.0,18.5806,For Sale,dubizzle,2798.617913307428,9.0,Tiny,False,False,True,other
فيلا للبيع في حلة الشيخ حسان من مشاريع أبوحسن للعقارات,"Sohar, Al Batinah•",6.0,8.0,2.0,67000.0,28.892833,For Sale,dubizzle,2318.914175013575,14.0,Tiny,False,False,True,other
فيلا للبيع في صحار الحضيرة قريب مثلث كشمير,"Sohar, Al Batinah•",5.0,6.0,2.0,68000.0,29.357347999999998,For Sale,dubizzle,2316.2855173430517,11.0,Tiny,False,False,True,other
للبيع منزل,"Bosher, Muscat•",3.0,5.0,2.0,80000.0,20.43866,For Sale,dubizzle,3914.150927702697,8.0,Tiny,False,False,True,other
‎ منزل راقٍ للبيع في الخوض - ولاية السيب,"Al Khoud, Muscat•",6.0,6.0,2.0,140000.0,44.59344,For Sale,dubizzle,3139.475223261538,12.0,Tiny,False,False,True,other
فليج المعمورة - بركاء (شبك),"Barka, Al Batinah•",3.0,3.0,2.0,31000.0,117.05778,For Sale,dubizzle,264.8264814179801,6.0,Small,False,False,True,other
الفليج المعمورة - بركاء (سوبر كرونر و على الشارع الرئيسي),"Barka, Al Batinah•",3.0,3.0,2.0,14800.0,60.108241,For Sale,dubizzle,246.22247721406455,6.0,Tiny,False,False,True,other
اول خط على بحر. - المنطقة مرتفعة و ذو اطلالة جميلة على البحر.,"Sur, Al Sharqiya•",3.0,3.0,2.0,25000.0,55.7418,For Sale,dubizzle,448.49646046593404,6.0,Tiny,False,False,True,other
للبيع ارض زراعية مع وحدة سكنية في الدماء والطائيين,"Dima and Al Taaiyin, Al Sharqiya•",3.0,3.0,2.0,21000.0,125.00098650000001,For Sale,dubizzle,167.99867415446357,6.0,Small,False,False,True,other
home for sell,"Nizwa, Al Dakhiliya•",4.0,5.0,2.0,53500.0,55.7418,For Sale,dubizzle,959.7824253970988,9.0,Tiny,False,False,True,other
ارض للبيع في البريمي,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,3700.0,61.687592,For Sale,dubizzle,59.97964712255262,6.0,Tiny,False,False,True,other
ارض للبيع في البريمي,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,9000.0,38.833454,For Sale,dubizzle,231.75893650871228,6.0,Tiny,False,False,True,other
land for sell,"Yunqul, Al Dhahirah•",3.0,3.0,2.0,9100.0,58.52889,For Sale,dubizzle,155.4787729615238,6.0,Tiny,False,False,True,other
للبيع ارض في البريمي,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,15000.0,69.67725,For Sale,dubizzle,215.2783010236483,6.0,Tiny,False,False,True,other
للبيع ارض سكنية في الغريفة المرحلة الثانيه,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,4500.0,76.18046,For Sale,dubizzle,59.070265524781554,6.0,Tiny,False,False,True,other
للبيع ارض سكنية تجارية في البريمي,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,6500.0,48.774074999999996,For Sale,dubizzle,133.2675196813061,6.0,Tiny,False,False,True,other
للبيع ارض زراعية في ضنك,"Ibri, Al Dhahirah•",3.0,3.0,2.0,21000.0,125.00098650000001,For Sale,dubizzle,167.99867415446357,6.0,Small,False,False,True,other
للبيع ارض سكني تجاري في العقدة الشمالية,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,6300.0,48.402463,For Sale,dubizzle,130.15866568608297,6.0,Tiny,False,False,True,other
للبيع ارض سكنية في العقدة,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,2700.0,55.7418,For Sale,dubizzle,48.43761773032087,6.0,Tiny,False,False,True,other
ارض سكني للبيع في العقدة الشمالية,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,2700.0,55.7418,For Sale,dubizzle,48.43761773032087,6.0,Tiny,False,False,True,other
land for sell,"Mahut, Al Wusta•",3.0,3.0,2.0,5000.0,55.7418,For Sale,dubizzle,89.6992920931868,6.0,Tiny,False,False,True,other
ارض سكني للبيع في الغريفة,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,28000.0,125.00098650000001,For Sale,dubizzle,223.9982322059514,6.0,Small,False,False,True,other
للبيع ارض زراعية في السنينية,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,10000.0,125.00098650000001,For Sale,dubizzle,79.99936864498265,6.0,Small,False,False,True,other
shop miskak for sell,"Salalah, Dhofar•",3.0,3.0,2.0,1200.0,0.92903,For Sale,dubizzle,1291.66980614189,6.0,Tiny,False,False,True,other
للبيع ارضين شبك في العقدة,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,9500.0,116.500362,For Sale,dubizzle,81.54481099380618,6.0,Small,False,False,True,other
للبيع ارضين شبك في العقدة,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,9000.0,119.287452,For Sale,dubizzle,75.44800269520385,6.0,Small,False,False,True,other
ارض تجاري للبيع في الخضراء الجديده,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,6300.0,11.14836,For Sale,dubizzle,565.1055401870768,6.0,Tiny,False,False,True,other
للبيع ارض سكني في البريمي ارض الجو,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,6200.0,67.168869,For Sale,dubizzle,92.30466572244949,6.0,Tiny,False,False,True,other
ارض سكني للبيع في العقدة,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,5000.0,55.834703,For Sale,dubizzle,89.55004202314822,6.0,Tiny,False,False,True,other
ارض سكني في العقدة,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,5500.0,55.7418,For Sale,dubizzle,98.66922130250549,6.0,Tiny,False,False,True,other
land for sell,"Al Sinainah, Al Buraimi•",3.0,3.0,2.0,20000.0,115.013914,For Sale,dubizzle,173.89200405787426,6.0,Small,False,False,True,other
للبيع ارض سكني خلف جامعه البريمي,"Al Buraimi, Al Buraimi•",3.0,3.0,2.0,5500.0,55.834703,For Sale,dubizzle,98.50504622546305,6.0,Tiny,False,False,True,other
home for sell,"Barka, Al Batinah•",6.0,6.0,2.0,85000.0,55.7418,For Sale,dubizzle,1524.8879655841756,12.0,Tiny,False,False,True,other
land for sell,"Mahut, Al Wusta•",3.0,3.0,2.0,3000.0,92.903,For Sale,dubizzle,32.29174515354725,6.0,Tiny,False,False,True,other
flat and shops for sell,"Bosher, Muscat•",2.0,1.0,2.0,29500.0,5.295471,For Sale,dubizzle,5570.798140524233,3.0,Tiny,True,False,False,apartment
flat for sell,"Al Hail, Muscat•",2.0,1.0,2.0,24000.0,5.945792,For Sale,dubizzle,4036.4681441934063,3.0,Tiny,True,False,False,apartment
shop for sell,"Al Maabilah, Muscat•",3.0,3.0,2.0,15000.0,18.5806,For Sale,dubizzle,807.2936288386812,6.0,Tiny,False,False,True,other
home for sell,"Al Amarat, Muscat•",4.0,5.0,2.0,50500.0,55.7418,For Sale,dubizzle,905.9628501411868,9.0,Tiny,False,False,True,other
shop for rent,"Al Rustaq, Al Batinah•",3.0,3.0,2.0,6500.0,3.158702,For Sale,dubizzle,2057.8072891966385,6.0,Tiny,False,False,True,other
LAND FOR SELL,"Barka, Al Batinah•",3.0,3.0,2.0,34000.0,55.7418,For Sale,dubizzle,609.9551862336702,6.0,Tiny,False,False,True,other
